emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
angry,0.32723203,0.3898965,0.8886079,0.2843342,0.30670476,1.0,0.61551774,0.6516102,1.0,0.13431975,0.2664482,0.29707602,0.3567769,1.0,0.45576915,0.20116743,0.9634311,0.14688256,0.0892113,0.6918369
happy,0.52885085,0.23283905,0.33297062,0.2593383,0.9251349,1.0,0.42755428,0.9988148,0.0,0.93478,0.8113048,0.12334976,0.3542744,1.0,0.5434522,0.05300289,0.9997875,0.80291706,0.05145916,0.5575821
neutral,0.36736244,0.25038034,0.31992015,0.26985353,0.24632718,0.0,0.3490171,0.022206793,0.0,0.17966226,0.36622378,0.07146194,0.50995713,0.0,0.18479721,0.24033415,0.03987426,0.08423022,0.22730644,0.12153691
happy,0.30471992,0.29055,0.36881486,0.30712444,0.66391474,1.0,0.40648875,0.15953977,0.0,0.87134975,0.7469935,0.29954448,0.47385824,0.0,0.54186034,0.56384665,0.02684349,0.0704094,0.16395566,0.49925748
happy,0.45663685,0.46575004,0.42608967,0.31448168,0.31279755,1.0,0.4574415,0.035779346,1.0,0.34101963,0.6584281,0.58032644,0.5456687,0.0,0.5661396,0.63407767,0.15804581,0.081881136,0.33667788,0.75254333
happy,0.32496017,0.4816974,0.43759012,0.2842531,0.69950956,1.0,0.5362943,0.6874102,1.0,0.8585572,0.68261826,0.22256157,0.38332292,0.0,0.4922752,0.32097593,0.71657354,0.10721387,0.5550737,0.83447987
neutral,0.48453075,0.2831967,0.3865328,0.36318716,0.06859191,0.0,0.20094526,0.027881335,0.0,0.054301705,0.10607294,0.17840691,0.3028502,0.0,0.2867098,0.3957383,0.09693611,0.09158874,0.034745216,0.09147205
fear,0.4146904,0.23120606,0.5223937,0.3004057,0.22108088,1.0,0.42403218,0.032382786,0.0,0.14400367,0.2054352,0.22619472,0.44211245,0.0,0.4314983,0.32454604,0.13950361,0.052611955,0.44710612,0.5222305
happy,0.34196585,0.3833569,0.24451724,0.26341537,0.9202376,1.0,0.47722188,0.9637787,1.0,0.9256414,0.6123681,0.17852265,0.32431254,1.0,0.21135788,0.47579983,0.9320322,0.2703459,0.260345,0.7422832
sad,0.35556567,0.22360691,0.27065253,0.56459576,0.09341973,0.0,0.19438286,0.016894152,0.0,0.050781563,0.124340735,0.5318648,0.29167217,0.0,0.30688545,0.22397842,0.16853166,0.16366579,0.29010388,0.09874944
sad,0.3054558,0.14694108,0.46960154,0.2769286,0.3315159,0.0,0.42925835,0.20412973,1.0,0.34522164,0.5293634,0.1703727,0.4668781,1.0,0.3754513,0.52443707,0.06882568,0.12943472,0.16514087,0.34277132
surprise,0.34007892,0.16881606,0.22236755,0.58626246,0.08735717,0.0,0.20697841,0.00069376145,1.0,0.056090157,0.24480918,0.18677047,0.27150306,1.0,0.6168319,0.20749599,0.3701365,0.35382086,0.11575189,0.105967194
sad,0.34957433,0.16243042,0.5790725,0.35864606,0.24194367,0.0,0.32243145,0.04369678,1.0,0.235975,0.42879736,0.18739499,0.4364622,0.0,0.38233265,0.5243872,0.058257088,0.1878762,0.14744355,0.27899334
neutral,0.30533287,0.4492497,0.2081428,0.341057,0.676939,1.0,0.5071785,0.110461056,1.0,0.7220214,0.63239896,0.5563984,0.42536026,0.0,0.3265742,0.6478456,0.23612107,0.057697497,0.15228996,0.46803573
neutral,0.36518478,0.45074695,0.4167323,0.30807763,0.14777099,0.0,0.2493839,0.082576044,0.0,0.17344072,0.65030754,0.39598697,0.49673322,0.0,0.38171366,0.64949834,0.02171492,0.09615307,0.3626586,0.12221858
neutral,0.32007334,0.29662058,0.5585326,0.34154108,0.18104571,0.0,0.3852345,0.3957176,0.0,0.24154744,0.39013362,0.12170161,0.52125823,0.0,0.7560935,0.5175312,0.03897205,0.38805854,0.65476364,0.179406
angry,0.37400076,0.41864428,0.7122546,0.27900663,0.77819014,1.0,0.6907651,0.027846772,0.0,0.62256956,0.3856846,0.30047208,0.5657555,0.0,0.29234806,0.597537,0.6561075,0.42358544,0.16510606,0.71609676
surprise,0.38599327,0.3548026,0.6109774,0.4368417,0.2373587,1.0,0.46880755,0.1488012,0.0,0.25568655,0.21803786,0.26532185,0.4368012,0.0,0.5221767,0.59367573,0.88903415,0.22340117,0.10843752,0.40249223
happy,0.20306939,0.3981307,0.48277703,0.26997524,0.5265564,0.0,0.46452913,0.14123333,1.0,0.6772426,0.6919984,0.1650951,0.45267004,0.0,0.3916384,0.69207925,0.012579919,0.15023597,0.36831525,0.77099407
disgust,0.2814127,0.22206719,0.18572879,0.44779298,0.084956914,0.0,0.12998675,0.00013865424,0.0,0.02232867,0.16590945,0.11858077,0.4432487,0.0,0.24172115,0.4108425,0.020574445,0.108796455,0.061303593,0.06486557
angry,0.4254542,0.3444944,0.48789313,0.3368894,0.21151736,1.0,0.35986298,0.18487604,0.0,0.15634437,0.3523318,0.3284512,0.3442022,1.0,0.6917099,0.14219305,0.83558524,0.51150066,0.33986086,0.3232119
fear,0.34584942,0.2368506,0.33912978,0.3214882,0.25943872,0.0,0.26454377,0.008357916,0.0,0.09624445,0.29289597,0.28879932,0.5055317,0.0,0.32088408,0.34236085,0.4711589,0.0996842,0.26741898,0.43632454
happy,0.23473962,0.2688121,0.21645692,0.26166084,0.7290896,1.0,0.365771,0.98618454,0.0,0.8522389,0.816078,0.4410417,0.3593789,1.0,0.2945032,0.09896165,0.99371874,0.46371427,0.19328037,0.49610767
surprise,0.35623816,0.24187349,0.70991546,0.34787565,0.26313913,0.0,0.33653,0.07128932,1.0,0.122243755,0.40073308,0.10742856,0.4248512,1.0,0.7014194,0.39037067,0.97953963,0.26141587,0.7279416,0.40362558
sad,0.25166085,0.13221982,0.39694497,0.38751397,0.417008,1.0,0.22815426,0.8756586,1.0,0.36396852,0.4652291,0.7966176,0.43084398,0.0,0.42662093,0.6985021,0.019429188,0.14170486,0.09458601,0.09732193
angry,0.42919207,0.106120296,0.2884808,0.31637985,0.27969363,1.0,0.42525938,0.8823433,0.0,0.24115945,0.3008477,0.4374344,0.38096192,1.0,0.35259953,0.10141767,0.9982584,0.45319158,0.08402921,0.3040755
disgust,0.4387107,0.24346064,0.16403526,0.40588143,0.088125594,0.0,0.3080253,0.0012098352,1.0,0.05118304,0.2570788,0.25545242,0.4591303,0.0,0.32498884,0.29337874,0.04659973,0.093774766,0.08186033,0.14235039
surprise,0.6052074,0.39325482,0.21494089,0.3750333,0.32007635,1.0,0.29148838,0.20509386,0.0,0.4525958,0.17863792,0.40277478,0.28940934,1.0,0.41701937,0.024713062,0.9994789,0.90016985,0.32796082,0.3385116
neutral,0.33114335,0.19649889,0.4814771,0.28059542,0.23606063,1.0,0.378882,0.22056423,1.0,0.1144351,0.35182375,0.20056401,0.47458792,0.0,0.3821982,0.49611536,0.008854495,0.1956214,0.434837,0.452161
happy,0.38894352,0.34144995,0.28332412,0.2516705,0.5257856,1.0,0.5153232,0.7319532,1.0,0.6417825,0.64799845,0.53780663,0.4570221,1.0,0.4178215,0.5011372,0.06884096,0.17816691,0.60840315,0.27276987
angry,0.40317813,0.31546694,0.76776487,0.3160584,0.17215548,1.0,0.41789263,0.0640844,1.0,0.21123098,0.30685076,0.31707442,0.37960044,1.0,0.26617455,0.14110723,0.88826644,0.32627353,0.022425452,0.1323742
surprise,0.23904091,0.17943159,0.42989212,0.46505204,0.30792096,0.0,0.48944673,0.87188864,0.0,0.44422725,0.3375475,0.24669753,0.4576091,1.0,0.48035717,0.2602223,0.9810098,0.2241378,0.0927014,0.2563535
surprise,0.33957252,0.12548016,0.20503306,0.30521017,0.1479057,1.0,0.34019226,0.5968585,0.0,0.13109078,0.21041846,0.18214844,0.3470402,1.0,0.7489449,0.12561715,0.98976237,0.79182196,0.22350714,0.3440964
neutral,0.41074592,0.2686649,0.742401,0.3030027,0.6517464,0.0,0.60421383,0.13730814,1.0,0.68304867,0.6160859,0.41533232,0.6675684,0.0,0.30096683,0.77174664,0.09545689,0.10942507,0.17346318,0.54001606
surprise,0.32319173,0.25281733,0.39365786,0.32002428,0.1177287,0.0,0.25522178,0.08645004,0.0,0.08402329,0.35032308,0.22532335,0.44101185,0.0,0.49651748,0.31371015,0.32068378,0.06497413,0.5998428,0.23031169
happy,0.37336075,0.26996028,0.3942467,0.27442122,0.35523376,0.0,0.5445456,0.06738839,0.0,0.76156574,0.5852738,0.3265493,0.52650434,1.0,0.61189985,0.6273388,0.0065544927,0.041648887,0.28465164,0.403954
angry,0.44319317,0.35124648,0.29346073,0.4901946,0.15350512,0.0,0.31591594,0.019022787,0.0,0.058721595,0.30745184,0.11234235,0.3489002,1.0,0.24512188,0.09521464,0.888592,0.14135464,0.026324626,0.124511994
angry,0.45171717,0.29473624,0.3661681,0.37701032,0.20632343,1.0,0.4498813,0.037636295,1.0,0.27130136,0.2572639,0.27527884,0.38299668,1.0,0.66345644,0.13539913,0.993763,0.6847005,0.5328084,0.41979763
sad,0.41035235,0.31684613,0.64195234,0.30419308,0.2881453,1.0,0.3434473,0.079580985,1.0,0.28345016,0.5325505,0.3522609,0.35486296,0.0,0.38972706,0.4634376,0.018304585,0.053029727,0.13049668,0.09039016
angry,0.29876685,0.20122813,0.46627697,0.2904452,0.55487204,1.0,0.43898755,0.39168397,1.0,0.36343753,0.54522157,0.30469602,0.43243128,1.0,0.40644398,0.046175927,0.9996216,0.73899627,0.10587735,0.3682993
sad,0.2970193,0.1566009,0.39055103,0.6251357,0.15010127,0.0,0.14561504,0.53319985,1.0,0.12800011,0.66461664,0.3067098,0.44485852,0.0,0.6921098,0.7325249,0.044868823,0.2345642,0.014281961,0.026286691
happy,0.5868598,0.4523179,0.485877,0.2811685,0.5975258,1.0,0.5624663,0.2978408,0.0,0.9004052,0.6509843,0.45383215,0.50412524,0.0,0.50693434,0.27088198,0.98179847,0.2594522,0.1558039,0.2021424
neutral,0.3460677,0.21856892,0.639418,0.3506175,0.23614731,1.0,0.47182098,0.017736532,1.0,0.42484173,0.48183575,0.4979043,0.52255845,0.0,0.6706136,0.42853865,0.36414748,0.08846603,0.2966175,0.57631516
neutral,0.39012188,0.24410307,0.77498066,0.26800853,0.47632495,0.0,0.45143712,0.07951741,1.0,0.3358682,0.43379232,0.19604659,0.4601733,0.0,0.42341208,0.70757496,0.44365615,0.03878426,0.20489292,0.28860036
happy,0.4038456,0.3816562,0.43368593,0.26864162,0.83240056,0.0,0.58301103,0.23833445,1.0,0.88485026,0.6261299,0.19881241,0.5726955,0.0,0.5940944,0.58517236,0.16706091,0.10826463,0.14414568,0.6648051
neutral,0.3682891,0.32254362,0.5408132,0.33394167,0.24955429,0.0,0.39660206,0.06614238,0.0,0.47716048,0.66517836,0.5165226,0.40345666,0.0,0.41293806,0.5988693,0.0850256,0.07267944,0.24526872,0.09205811
neutral,0.22762857,0.15962832,0.45394483,0.3107809,0.25460503,0.0,0.59992427,0.039731238,0.0,0.25030738,0.40570837,0.2507015,0.42942113,0.0,0.31598508,0.20687917,0.13833539,0.05126408,0.43763274,0.7046383
happy,0.47749504,0.35144132,0.60314506,0.38652918,0.1692699,1.0,0.47863966,0.18737343,0.0,0.3362284,0.27442566,0.2294208,0.4233949,0.0,0.26967895,0.3732594,0.8453924,0.056817442,0.07583323,0.3889612
surprise,0.30849528,0.2488575,0.2570396,0.42408678,0.089242354,1.0,0.16343793,0.006995354,1.0,0.18119106,0.31550464,0.42458734,0.37742442,1.0,0.5969303,0.12810588,0.9926644,0.34826335,0.506154,0.064577095
sad,0.29082334,0.16372794,0.59474915,0.31873646,0.19940929,0.0,0.42580348,0.013636072,1.0,0.061493255,0.3972651,0.33433694,0.36755186,0.0,0.5964194,0.5623981,0.000987862,0.053077567,0.33738804,0.07141383
happy,0.3147943,0.20534989,0.55427444,0.24914327,0.8754386,1.0,0.54028755,0.047446374,1.0,0.9229542,0.829393,0.11277286,0.56048846,1.0,0.408684,0.4686957,0.7416668,0.06106857,0.3489334,0.81193703
fear,0.36790565,0.35356462,0.63827574,0.2612519,0.2070793,1.0,0.48117507,0.015432251,1.0,0.12882149,0.25071287,0.12474368,0.45421472,0.0,0.33788297,0.42831546,0.19009106,0.26894045,0.11529324,0.86864185
happy,0.44300386,0.37559217,0.1501814,0.32408255,0.90362066,1.0,0.3570278,0.019936714,1.0,0.8802412,0.5055663,0.2755651,0.5271026,0.0,0.14616124,0.33510917,0.9139511,0.31158942,0.41745433,0.7798135
happy,0.48740825,0.37199408,0.6570035,0.35316864,0.47966468,1.0,0.5490041,0.118702,1.0,0.6862272,0.37841457,0.14431415,0.4220957,0.0,0.4265961,0.26533416,0.7501877,0.058580495,0.1258147,0.42547596
surprise,0.2991671,0.2962335,0.47788948,0.30602798,0.28762776,1.0,0.3772124,0.4091961,1.0,0.30407104,0.5176201,0.68888587,0.34420028,1.0,0.81001246,0.10423558,0.9989483,0.49471253,0.60576427,0.38853633
neutral,0.37162372,0.20997937,0.43393627,0.26519066,0.32889244,1.0,0.42357808,0.0845504,0.0,0.2164533,0.64482445,0.098154426,0.3755789,0.0,0.5072872,0.46251008,0.03167448,0.15367238,0.80119234,0.5553066
surprise,0.28385305,0.17746745,0.3185361,0.33234215,0.27548409,1.0,0.35552147,0.24881144,0.0,0.52443326,0.30195403,0.47548667,0.33261305,1.0,0.6634668,0.06559503,0.99847263,0.8811822,0.034317777,0.2958724
neutral,0.3952794,0.41986588,0.49351558,0.2830602,0.59006995,0.0,0.48694107,0.02797401,0.0,0.57438993,0.50761783,0.454568,0.5153666,0.0,0.29960376,0.70931464,0.092985675,0.07841506,0.076303534,0.3756509
sad,0.4909801,0.36719263,0.2474796,0.39469466,0.12119929,0.0,0.16730823,0.019655684,0.0,0.035859358,0.49729046,0.34136927,0.2925828,0.0,0.6702125,0.38499886,0.76916903,0.38097426,0.04338024,0.13520989
surprise,0.4390683,0.2385432,0.57167095,0.45660827,0.293254,1.0,0.43510354,0.056355838,1.0,0.22690208,0.3052209,0.10760211,0.32940054,1.0,0.347848,0.052160736,0.9617346,0.70406336,0.03538532,0.25699654
neutral,0.31682807,0.21445258,0.20909019,0.2877097,0.30681533,1.0,0.33461463,0.95416075,0.0,0.17547336,0.42157033,0.3660474,0.29667053,0.0,0.63378793,0.5493897,0.034316402,0.14583631,0.68102795,0.55291873
angry,0.33554044,0.20680264,0.55099773,0.3303052,0.14966851,0.0,0.29680717,0.3761321,1.0,0.15240489,0.43166474,0.09233492,0.3866306,0.0,0.32589263,0.48343474,0.14183114,0.113026716,0.12885211,0.13509457
sad,0.48520362,0.44591865,0.298563,0.2972106,0.5396804,1.0,0.495073,0.021903016,0.0,0.42620155,0.572358,0.22483832,0.45649704,0.0,0.44717416,0.4050342,0.0681491,0.07796358,0.26629812,0.3880262
happy,0.35252917,0.3696784,0.5255474,0.30209178,0.87268156,1.0,0.55018574,0.99241227,0.0,0.9302774,0.74317497,0.097183526,0.52614874,0.0,0.29464427,0.7495851,0.3690148,0.19393122,0.08507484,0.79717517
happy,0.38006935,0.23896873,0.37082836,0.26684085,0.5271746,1.0,0.5036657,0.96620274,1.0,0.67949486,0.73787725,0.28403467,0.3428031,0.0,0.533171,0.48199704,0.049535688,0.12493197,0.44782582,0.389033
surprise,0.24635504,0.1293438,0.36780638,0.3103916,0.27191058,0.0,0.3626922,0.50297105,0.0,0.24861005,0.17550723,0.09531492,0.4530955,0.0,0.47618034,0.41584837,0.7963388,0.21588609,0.14186235,0.3586846
angry,0.28337985,0.22511911,0.26659036,0.3364591,0.3186931,0.0,0.44080767,0.45841783,0.0,0.3544406,0.21012935,0.16008975,0.27708605,1.0,0.35736606,0.015061928,0.96141714,0.68150425,0.03272787,0.07458671
disgust,0.4572955,0.15356225,0.73541397,0.30782336,0.07422077,0.0,0.23747514,0.040097587,0.0,0.024804065,0.17508365,0.26084253,0.3713872,0.0,0.39482862,0.06128415,0.3683174,0.08738538,0.21874504,0.08697662
neutral,0.34658748,0.26293403,0.14979976,0.27952477,0.17927504,1.0,0.41331768,0.034684885,1.0,0.13325052,0.35381636,0.29079813,0.42431813,0.0,0.51027787,0.51065546,0.09684584,0.08979887,0.1837657,0.3233423
angry,0.4589167,0.23096499,0.16706626,0.6369389,0.07104762,1.0,0.20008253,0.48785657,1.0,0.08062783,0.3188531,0.535832,0.41748604,1.0,0.7346368,0.14507335,0.9861243,0.29367235,0.107292704,0.11473344
surprise,0.31764612,0.1474931,0.29307297,0.6970944,0.109071605,1.0,0.21638156,0.25515115,1.0,0.09774535,0.43107587,0.45580342,0.4282512,0.0,0.6183544,0.2640493,0.98258233,0.22602291,0.10642652,0.083175324
angry,0.41426772,0.24519365,0.68283194,0.30701166,0.5030946,1.0,0.46719527,0.9405722,1.0,0.35548472,0.39939514,0.25780448,0.25286663,1.0,0.7439564,0.05252382,0.9994338,0.7488185,0.038207762,0.6690388
disgust,0.31267288,0.2719,0.24356773,0.41719863,0.09801801,0.0,0.22600932,0.6158124,1.0,0.07680798,0.26247516,0.23175214,0.49493897,0.0,0.49527973,0.4442058,0.11870867,0.35436893,0.3523894,0.4632842
angry,0.30014905,0.2123257,0.79163367,0.31066567,0.2525615,0.0,0.5423227,0.07923718,1.0,0.29248855,0.47543454,0.321441,0.5752671,0.0,0.29797456,0.2601329,0.06501131,0.034950066,0.32386312,0.1919524
surprise,0.38309616,0.3187595,0.2760743,0.3268142,0.19901407,0.0,0.4393233,0.005598997,0.0,0.10189722,0.3277042,0.12609458,0.4259557,0.0,0.7370643,0.46617192,0.8972678,0.2367249,0.4270012,0.45125493
surprise,0.26391938,0.20682344,0.3625827,0.42235905,0.26779553,1.0,0.23419964,0.039310645,1.0,0.37186638,0.26886675,0.08334576,0.40241817,1.0,0.51237315,0.007994641,0.9992441,0.8370658,0.026565952,0.11933765
neutral,0.33365545,0.30509898,0.73666,0.3234936,0.49063453,1.0,0.43594632,0.0941028,1.0,0.50236017,0.62092227,0.120039254,0.35388723,1.0,0.45193303,0.4173517,0.073866755,0.124877095,0.12328707,0.15381506
neutral,0.2508275,0.30180734,0.7200229,0.2624793,0.16282201,1.0,0.32577506,0.19983433,1.0,0.13267565,0.56414527,0.43620664,0.30332962,0.0,0.36193126,0.51223004,0.024793629,0.061391197,0.2730438,0.24544962
surprise,0.47579584,0.33871222,0.69644475,0.33733538,0.23222263,0.0,0.46465158,0.42192432,0.0,0.21005102,0.27467182,0.23992936,0.3900284,1.0,0.45629916,0.107258454,0.9925051,0.568191,0.4688937,0.42883283
neutral,0.4800114,0.33694324,0.4712541,0.37979394,0.19243404,0.0,0.45593423,0.0031365724,0.0,0.23475659,0.33049756,0.07364858,0.37457627,0.0,0.32811773,0.18361576,0.064627685,0.039522927,0.12794015,0.1943447
happy,0.33835274,0.31056216,0.37341893,0.25806218,0.57909155,0.0,0.53182197,0.0012204279,0.0,0.7955178,0.6947,0.27967978,0.43703112,0.0,0.32779542,0.6524507,0.004478826,0.0714439,0.32548606,0.7090541
neutral,0.48838454,0.20805237,0.1556032,0.4361132,0.102341324,0.0,0.33662957,0.0012591569,1.0,0.09526202,0.32259598,0.16034171,0.46849796,0.0,0.41604978,0.54860544,0.3440881,0.17776272,0.46061486,0.19043207
sad,0.26738235,0.19788913,0.33971092,0.28312132,0.24138634,0.0,0.27686217,0.0940978,0.0,0.12565343,0.26953745,0.11790717,0.46421838,0.0,0.44289854,0.36405614,0.1755911,0.0577344,0.23613346,0.47662795
sad,0.33282286,0.32689708,0.2745062,0.27109504,0.32350206,1.0,0.39606592,0.19507352,1.0,0.35189128,0.5697087,0.44977993,0.4130706,0.0,0.27016637,0.64470917,0.0047163004,0.06901887,0.16838509,0.37387213
surprise,0.3426107,0.21176802,0.39071155,0.34087694,0.13830496,1.0,0.40002212,0.07273697,0.0,0.2216877,0.32778913,0.076331854,0.29104134,1.0,0.6098343,0.0730535,0.98883235,0.7926723,0.069595955,0.52824235
happy,0.36983266,0.12666754,0.7618923,0.2598706,0.54323345,0.0,0.6319808,0.7642239,1.0,0.8482379,0.8266605,0.15469174,0.38996598,0.0,0.3132944,0.44686833,0.8104232,0.17416595,0.12403428,0.819455
angry,0.61142325,0.38440576,0.7489527,0.32577825,0.5264698,0.0,0.5433076,0.46797493,1.0,0.24936539,0.26770508,0.14675763,0.380333,1.0,0.64925224,0.056724064,0.99933237,0.73791337,0.029644417,0.2633397
neutral,0.33720252,0.20787,0.5060818,0.26370987,0.21322514,0.0,0.36281174,0.7580712,1.0,0.092899665,0.28322798,0.16969998,0.4193748,1.0,0.39169407,0.48114327,0.008266061,0.19990222,0.78874165,0.34041202
happy,0.388484,0.16504171,0.40753266,0.3909143,0.2085692,1.0,0.40828115,0.008176409,0.0,0.42258382,0.4145879,0.18884693,0.52528256,0.0,0.428222,0.29743907,0.26296481,0.075033195,0.3400606,0.50997484
happy,0.4108325,0.34527373,0.40832797,0.27331266,0.5072752,1.0,0.39781693,0.9730339,1.0,0.7358556,0.69259953,0.46769273,0.42672917,0.0,0.28040034,0.4716391,0.92427266,0.14059691,0.31723934,0.41391295
surprise,0.34989768,0.19772498,0.78504443,0.3628999,0.2389348,1.0,0.50911045,0.016372878,0.0,0.19315033,0.24203289,0.6123865,0.36890742,1.0,0.7526629,0.21233176,0.9732669,0.23367143,0.23202644,0.4022763
surprise,0.25383067,0.23733705,0.5190265,0.37798414,0.20777361,1.0,0.33348647,0.076949656,1.0,0.18064338,0.28911436,0.23914823,0.39630926,1.0,0.85475147,0.10062659,0.9942016,0.529197,0.46249896,0.25764486
angry,0.3968429,0.20697461,0.48495364,0.32175592,0.41124249,1.0,0.41116384,0.12848929,1.0,0.32843038,0.43429345,0.4557438,0.27803245,1.0,0.5784513,0.026436752,0.99978954,0.7372418,0.3946875,0.42035076
happy,0.41720942,0.23521957,0.34199998,0.26076,0.5735331,1.0,0.61481404,0.95735,1.0,0.82441866,0.7799299,0.24290839,0.28988764,0.0,0.3162714,0.36648157,0.94733405,0.27163374,0.29831725,0.7632973
angry,0.30825958,0.22334011,0.15238312,0.3830515,0.20111558,0.0,0.26253444,0.69999164,0.0,0.32076773,0.3391262,0.54633725,0.3521087,1.0,0.70212317,0.08238285,0.99930525,0.7075321,0.27043316,0.2476842
neutral,0.41144395,0.20187607,0.5415685,0.40843746,0.22100626,0.0,0.33616376,0.008191275,1.0,0.27736753,0.27982607,0.3328098,0.5732042,0.0,0.395168,0.3364264,0.16524148,0.077918746,0.32119456,0.20277914
surprise,0.34140548,0.21203448,0.50427765,0.3405722,0.3341166,1.0,0.5366609,0.38730678,1.0,0.2529046,0.3274223,0.12305778,0.3356238,1.0,0.5585239,0.08356855,0.99935263,0.8367667,0.39176527,0.494404
surprise,0.47982326,0.36616382,0.64699876,0.36260086,0.2187085,1.0,0.49721596,0.52994156,0.0,0.21775506,0.2831771,0.19476263,0.30566475,1.0,0.8147713,0.17301163,0.9736485,0.18760581,0.20029764,0.48002568
happy,0.34040266,0.27081233,0.65495044,0.27589092,0.8886926,0.0,0.65654373,0.7403523,1.0,0.85984373,0.83886576,0.22369535,0.5057773,1.0,0.3878143,0.51121294,0.9756286,0.100273095,0.32256427,0.8434384
neutral,0.29991624,0.17532152,0.7935643,0.2900087,0.5764058,0.0,0.6062023,0.51574725,0.0,0.50556505,0.63045305,0.2705341,0.6770801,0.0,0.4936791,0.7342243,0.015857069,0.058304798,0.5391078,0.12910193
happy,0.28478935,0.3915084,0.3198186,0.3812965,0.4571023,0.0,0.51304775,0.03324608,1.0,0.72056764,0.5394015,0.24377005,0.526337,0.0,0.38141876,0.59200263,0.010306495,0.14198594,0.53526,0.89592755
neutral,0.30200714,0.14671314,0.46613052,0.48564994,0.16931742,0.0,0.43786222,0.014681469,0.0,0.06277118,0.40347838,0.1321792,0.6155726,0.0,0.49718496,0.3783316,0.10706506,0.09030009,0.28319633,0.09968944
happy,0.5004573,0.3868461,0.36623147,0.27796006,0.7328612,1.0,0.57168925,0.57655525,1.0,0.73110175,0.48950478,0.20069534,0.3040324,1.0,0.24330863,0.24688207,0.99256,0.39660415,0.25670287,0.6784595
angry,0.33504155,0.15321185,0.5105085,0.43366385,0.1534334,0.0,0.24983619,0.025159666,1.0,0.190561,0.5664673,0.6458007,0.43082008,0.0,0.6883754,0.6104128,0.8685233,0.42870587,0.034555398,0.08101226
happy,0.39675757,0.37780824,0.0852029,0.27142423,0.91060925,0.0,0.43010193,0.75480276,1.0,0.9394791,0.84214586,0.25197613,0.29421738,1.0,0.2233313,0.3004322,0.9980451,0.5129476,0.07417306,0.65498084
neutral,0.21956024,0.22919151,0.1433239,0.31426919,0.12304873,0.0,0.20162378,0.021162078,1.0,0.07749856,0.42098078,0.17789571,0.4750741,0.0,0.35492694,0.7390292,0.008257278,0.10480118,0.29646218,0.08256521
